id	cluster_id	title_news	summary_bullets_news	timeline	details	graph	map	components	category	emoji	version_number	view_count	created_at	last_updated_at	published_at	components_order	num_sources	source	url	image_url	image_source	image_score	ai_final_score	five_ws	source_titles	interest_tags	image_ai_generated	image_background_color
12260	26524	**Hong Kong** Executive Council Cuts Meetings **25%** Under Lee	["Advisory body holds **119** meetings discussing **602** items in first **3.5 years** of current administration", "**Chief Executive John Lee's** tenure shows sharp drop from **159** and **158** meetings under predecessors", "Government defends efficiency focus on **outcomes over output** through informal briefings and streamlined process"]		[{"label": "Leung's items", "value": "909 items"}, {"label": "Lam's items", "value": "729 items"}, {"label": "Leung's term", "value": "2012-2017"}]				Politics	📰	1	0	2026-01-31 11:47:03.007956+00	2026-01-31 11:47:03.007956+00	2026-01-31 11:47:02.907776+00	["details"]	1	South China Morning Post	https://www.scmp.com/news/hong-kong/politics/article/3341951/outcomes-not-output-exco-held-25-fewer-meetings-over-john-lees-tenure-so-far?utm_source=rss_feed	https://cdn.i-scmp.com/sites/default/files/styles/1280x720/public/d8/images/canvas/2026/01/31/eb61f86d-7d72-4858-812c-ab23160bfd0a_d1059429.jpg?itok=WP6N6UwJ&v=1769859459	South China Morning Post	70	770	{"who": "**Hong Kong** Executive Council, **Chief Executive John Lee**", "why": "Streamlined process focusing on **outcomes** over meeting frequency", "what": "**25%** fewer meetings (**119** vs **159**/**158**)", "when": "First **3.5 years** of Lee's tenure since **2022**", "where": "**Hong Kong** government advisory body"}	[{"title": "‘Outcomes, not output’: Exco held 25% fewer meetings over John Lee’s tenure so far", "source": "South China Morning Post"}]	["hong kong", "john lee", "executive council", "government efficiency", "public administration", "politics", "government", "meeting reduction"]	FALSE	
12258	26521	**Fela Kuti** Becomes First African to Win **Grammy** Lifetime Award	["Nigerian **Afrobeat** pioneer receives **Grammy Lifetime Achievement Award**, breaking historic ground for **Africa**", "**Fela Kuti** revolutionized music by blending **jazz**, **funk**, and traditional African rhythms in the **1970s**", "Recognition highlights growing global influence of **African music** and validates **Afrobeat's** lasting cultural impact"]	[{"date": "2012", "event": "The musical 'Fela!' which chronicles Kuti's life, began a successful run in London after its acclaimed performances on Broadway, increasing global awareness."}, {"date": "2018", "event": "The Fela Museum opened in Lagos, Nigeria, showcasing his life, music, and political activism, preserving his legacy for future generations of Africans."}, {"date": "2021", "event": "Fela Kuti's music was re-released and remastered, introducing his work to new audiences via streaming platforms and ensuring his continued relevance."}]	[{"label": "Albums released", "value": "50+ albums"}, {"label": "Children", "value": "7 children"}, {"label": "Arrested", "value": "200 times"}]		[{"city": "Lagos", "name": "New Afrika Shrine", "type": "venue", "country": "Nigeria", "coordinates": {"lat": 6.5778, "lng": 3.3592}, "description": "The nightclub established by Fela Kuti in Lagos, Nigeria, serving as a performance venue and center for Afrobeat music."}]		Entertainment	📰	1	0	2026-01-31 11:45:53.143225+00	2026-01-31 11:45:53.143225+00	2026-01-31 11:45:53.042472+00	["details"]	1	France 24	https://www.france24.com/en/culture/20260131-fela-kuti-first-african-honored-grammys-lifetime-achievement-award-afrobeat	https://s.france24.com/media/display/32de12d0-fe98-11f0-9909-005056a90284/w:1024/p:16x9/AP8609130557-1.jpg	France 24	70	875	{"who": "**Fela Kuti**, Nigerian **Afrobeat** pioneer", "why": "Revolutionary **Afrobeat** genre and lasting musical influence", "what": "First African to receive **Grammy Lifetime Achievement Award**", "when": "**2026** Grammy Awards ceremony", "where": "**Nigeria**, global music industry"}	[{"title": "Nigeria's Fela Kuti is first African musician honoured with Grammys Lifetime Achievement award", "source": "France 24"}]	["fela kuti", "grammy awards", "afrobeat", "african music", "nigeria", "jazz", "funk", "music"]	FALSE	
12257	26519	**Israeli** Strikes Kill **20** Palestinians in Gaza	["Strikes hit **Gaza City** apartment building and **Khan Younis** tent camp, killing **6 children** and **2 women**", "**Gaza Health Ministry** reports **509** Palestinians killed by Israeli fire since **October 10** ceasefire began", "Attacks occur hours before **Rafah crossing** with **Egypt** scheduled to open in southern Gaza"]		[{"label": "Injured reported", "value": "125 civilians"}, {"label": "Ceasefire duration", "value": "7 days"}, {"label": "Apartment stories", "value": "6-story building"}]		[{"city": "Gaza City", "name": "Al-Shifa Hospital", "type": "building", "country": "Palestinian Territories", "coordinates": {"lat": 31.5174, "lng": 34.4543}, "description": "Largest medical complex in Gaza, often overwhelmed during conflicts."}]		World	📰	1	0	2026-01-31 11:39:36.500935+00	2026-01-31 11:39:36.500935+00	2026-01-31 11:39:36.407669+00	["map","details"]	1	South China Morning Post	https://www.scmp.com/news/world/middle-east/article/3341946/israeli-strikes-gaza-kill-least-20-including-children-tent-camp-say-hospitals?utm_source=rss_feed	https://cdn.i-scmp.com/sites/default/files/styles/1280x720/public/d8/images/canvas/2026/01/31/61a8bc60-f21b-4417-9c88-6298b8597d5a_3d46b5af.jpg?itok=JmtxE2Os&v=1769858793	South China Morning Post	69	900	{"who": "**Israeli** forces, **Palestinian** civilians in **Gaza**", "why": "Ongoing conflict despite **October** ceasefire agreement", "what": "Airstrikes kill **20** Palestinians including **6 children**", "when": "**Saturday**, hours before border crossing opens", "where": "**Gaza City**, **Khan Younis** tent camp"}	[{"title": "Israeli strikes on Gaza kill at least 20, including children at tent camp, say hospitals", "source": "South China Morning Post"}]	["gaza", "israel", "palestine", "gaza city", "rafah crossing", "middle east", "conflict", "international relations"]	FALSE	
12256	26518	**Pop Mart** Picks **London** as European HQ Base	["Chinese toymaker behind viral **Labubu** figures establishes European headquarters in **London**", "CEO **Wang Ning** announces expansion during closed-door meeting with UK PM **Keir Starmer**", "Investment creates **150+** jobs and **27** new stores across **UK** and **Europe** this year"]	[{"date": "2010", "event": "Pop Mart was founded in China, initially focusing on selling a variety of lifestyle products before shifting its focus to blind box toys."}, {"date": "2016", "event": "Pop Mart signed an exclusive deal with Kenny Wong, the creator of Molly, a doll that became a key driver of Pop Mart's success."}, {"date": "December 2020", "event": "Pop Mart went public on the Hong Kong Stock Exchange, raising $676 million and signaling its ambition for international expansion and brand recognition."}, {"date": "2023", "event": "Pop Mart accelerates its global expansion, opening flagship stores in major cities like London, solidifying its presence in key international markets."}]	[{"label": "Global stores", "value": "400+ locations"}, {"label": "Founded in", "value": "2010 in China"}, {"label": "Revenue in", "value": "$800+ million"}]		[{"city": "London", "name": "Pop Mart London Store", "type": "venue", "country": "UK", "coordinates": {"lat": 51.515419, "lng": -0.141899}, "description": "One of Pop Mart's flagship stores in London, showcasing its popular blind box toys and art collectibles."}]		Business	📰	1	0	2026-01-31 11:39:12.10625+00	2026-01-31 11:39:12.10625+00	2026-01-31 11:39:12.017077+00	["details"]	1	South China Morning Post	https://www.scmp.com/business/china-business/article/3341948/labubu-toymaker-pop-mart-picks-london-european-headquarters-rolls-out-new-stores?utm_source=rss_feed	https://cdn.i-scmp.com/sites/default/files/styles/1280x720/public/d8/images/canvas/2026/01/31/0ad93c79-7c6f-4131-9862-0a035e6a2793_e703761a.jpg?itok=T7ZwZgrQ&v=1769859009	South China Morning Post	67	865	{"who": "**Pop Mart** CEO **Wang Ning**, PM **Keir Starmer**", "why": "London's **creative ecosystem** and **Harry Potter** IP partnerships", "what": "Establishes **European HQ** in London, opens **27** stores", "when": "Announced **Friday** during closed-door meeting", "where": "**London** HQ, stores in **UK** and **Europe**"}	[{"title": "Labubu toymaker Pop Mart picks London as European headquarters, rolls out new stores", "source": "South China Morning Post"}]	["pop mart", "london", "wang ning", "keir starmer", "toys", "retail", "uk", "europe"]	FALSE	
12253	26515	**Comedian Djalili** Fights Iran Regime After **18,000** Deaths	["British-Iranian comedian **Omid Djalili** uses social media to amplify voices during **Iran** internet blackout", "Protests triggered by economic collapse escalated into nationwide demonstrations demanding regime change in **January**", "Death toll reaches **16,500-18,000** people as regime fires lethal rounds during **8-9 January** massacres"]	[{"date": "December 2017", "event": "Widespread protests erupted in Iran due to economic grievances and government corruption, marking a significant challenge to the ruling regime's authority."}, {"date": "November 2019", "event": "The Iranian government imposed a near-total internet blackout during protests against fuel price hikes, hindering communication and information flow within the country."}, {"date": "September 2022", "event": "Mahsa Amini's death in police custody sparked nationwide protests in Iran, with demonstrators demanding greater freedoms and accountability from the government."}]	[{"label": "Djalili's age", "value": "58 years"}, {"label": "Internet cost", "value": "3,500% increase"}, {"label": "Arrests", "value": "17,000 detained"}]				World	📰	1	0	2026-01-31 11:36:12.422704+00	2026-01-31 11:36:12.422704+00	2026-01-31 11:36:12.335637+00	["details"]	1	The Independent	https://www.independent.co.uk/news/world/middle-east/iran-protests-us-trump-omid-djalili-b2911140.html	https://static.independent.co.uk/2026/01/30/17/09/Video-News-Graphic-Designs-(25).png?width=1200&auto=webp&trim=0%2C100%2C0%2C100	The Independent	67	925	{"who": "**Omid Djalili**, Iranian protesters, **Islamic Republic**", "why": "Soaring prices, collapsing currency, government crackdown", "what": "Nationwide protests demanding end to **Iranian** government", "when": "**January 2024**, internet shutdown **January 8**", "where": "**Iran**, nationwide demonstrations"}	[{"title": "Omid Djalili: ‘Iranians will fight to the very end against this regime’", "source": "The Independent"}]	["iran", "omid djalili", "iranian protests", "human rights", "social media activism", "political unrest", "middle east", "comedian"]	FALSE	
12252	26514	**Xi Jinping** Targets **Emergency Minister** in Widening Purge	["**Wang Xiangxi**, China's Emergency Management Minister, faces corruption probe by **Xi's** anti-graft watchdog", "Investigation follows recent targeting of top military leaders including **General Zhang Youxia**, **Xi's** deputy", "Expanding purge signals **Xi** tightening control over key government and military positions before **2025**"]	[{"date": "October 2017", "event": "Xi Jinping secured a second five-year term as General Secretary of the Communist Party, consolidating his power and signaling a long-term vision for China."}, {"date": "March 2018", "event": "China abolished presidential term limits, allowing Xi Jinping to potentially remain in power indefinitely, a move that raised concerns about authoritarianism."}, {"date": "October 2022", "event": "Xi Jinping obtained a norm-breaking third term as CCP General Secretary, further cementing his position as China's most powerful leader in decades."}]	[{"label": "Target age", "value": "67 years"}, {"label": "PLA leadership", "value": "5 members"}, {"label": "Next Congress", "value": "2 years"}]				Politics	📰	1	0	2026-01-31 11:35:34.987751+00	2026-01-31 11:35:34.987751+00	2026-01-31 11:35:34.895949+00	["details"]	1	The Independent	https://www.independent.co.uk/asia/china/xi-jinping-corruption-china-minister-purge-b2911399.html	https://static.independent.co.uk/2026/01/31/11/46/Chinese-president-Xi-Jinping-attends-the-7th-formal-meeting-of-the-Franco-Chinese-Business-Council-i.jpeg?width=1200&auto=webp&trim=0%2C0%2C0%2C0	The Independent	70	885	{"who": "**Wang Xiangxi**, Emergency Minister, **Xi Jinping**", "why": "**Xi's** broader anti-corruption campaign and control consolidation", "what": "Corruption investigation for **serious violations**", "when": "Announced **Saturday**, ongoing probe", "where": "**China**, government and military leadership"}	[{"title": "Xi Jinping’s purge continues with Chinese emergencies minister latest to be accused of corruption", "source": "The Independent"}]	["xi jinping", "wang xiangxi", "china", "corruption", "political purge", "government", "politics", "zhang youxia"]	FALSE	
12251	26512	**Ukraine** Faces Mass Power Outages from Technical Fault	["Widespread electrical grid failure causes **mass blackouts** across multiple **Ukrainian** regions", "**Technical malfunction** triggers power disruptions affecting millions of residents nationwide", "Outages compound existing energy infrastructure challenges amid ongoing **wartime** conditions"]	[{"date": "February 2022", "event": "Russia launches a full-scale invasion of Ukraine, targeting critical infrastructure, including power grids, leading to initial disruptions in energy supply across the country."}, {"date": "October 2022", "event": "Russia intensifies attacks on Ukraine's energy infrastructure with missile strikes and drone attacks, causing widespread damage and significant power outages affecting millions."}, {"date": "Winter 2022-2023", "event": "Ukraine's energy grid suffers repeated damage throughout the winter, requiring extensive repairs and international assistance to maintain a stable power supply for the population."}]	[{"label": "Power plant damage", "value": "50% destroyed"}, {"label": "Restoration timeline", "value": "3 to 7 days"}, {"label": "Affected population", "value": "1.5 million people"}]				World	📰	1	0	2026-01-31 11:27:35.849142+00	2026-01-31 11:27:35.849142+00	2026-01-31 11:27:35.741876+00	["details"]	1	France 24	https://www.france24.com/en/europe/20260131-technical-malfunction-causes-mass-power-outages-in-ukraine	https://s.france24.com/media/display/f5db951e-fe93-11f0-b136-005056a90284/w:1024/p:16x9/2026-01-30T174851Z-1518836082-RC2PBJAM6D77-RTRMADP-3-UKRAINE-CRISIS-COLD-KYIV.jpg	France 24	69	860	{"who": "**Ukrainian** power grid operators, millions of residents", "why": "**Technical malfunction** in electrical grid system", "what": "**Mass power outages** from technical malfunction", "when": "**Friday**, ongoing disruptions", "where": "Multiple regions across **Ukraine**"}	[{"title": "'Technical malfunction' causes mass power outages in Ukraine", "source": "France 24"}]	["ukraine", "power outage", "blackout", "electrical grid", "technical malfunction", "wartime", "energy infrastructure", "europe"]	FALSE	
12250	26509	**House GOP** Majority Shrinks as **Texas** Special Election Nears	["**Two Democrats** face off in **Saturday's** runoff for **Texas 18th District** seat left vacant since **March**", "**Christian Menefee** and **Amanda Edwards** advance from **16-candidate** field to replace late Rep **Sylvester Turner**", "**GOP** majority drops from **218-213** to even thinner margin, threatening legislative control ahead of **2026** midterms"]	[{"date": "November 2022", "event": "Republicans win a narrow majority in the House of Representatives in the midterm elections, securing 222 seats compared to Democrats' 213."}, {"date": "September 2023", "event": "Representative Kevin McCarthy is ousted as Speaker of the House by a group of hardline conservatives, marking a historic first in American politics."}, {"date": "March 2024", "event": "Representative Sylvester Turner vacates his Texas 18th District seat, triggering a special election and further narrowing the Republican majority in the House."}]	[{"label": "Total House seats", "value": "435 seats"}, {"label": "Vacant House seats", "value": "4 seats"}, {"label": "Needed for majority", "value": "218 seats"}]				Politics	📰	1	0	2026-01-31 11:21:06.781303+00	2026-01-31 11:21:06.781303+00	2026-01-31 11:21:06.70078+00	["details"]	1	Fox News Politics	https://www.foxnews.com/politics/house-gop-majority-brink-all-democrat-texas-special-congressional-election-underway	https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/speaker-of-the-house-mike-johnson-government-shutdown-fox-news-002.jpg?ve=1&tl=1	Fox News Politics	69	780	{"who": "**Christian Menefee**, **Amanda Edwards**, House **GOP**", "why": "Rep **Sylvester Turner** died **March 2025**", "what": "Special election runoff for **Texas 18th** Congressional seat", "when": "**Saturday**, nearly **1 year** after vacancy", "where": "**Houston** downtown and surrounding areas"}	[{"title": "House GOP majority on the brink as all-Democrat Texas special congressional election underway", "source": "Fox News Politics"}]	["texas", "house gop", "special election", "democrats", "christian menefee", "amanda edwards", "politics", "us congress"]	FALSE	
12249	26508	**Hundreds** Join **ICE Watchers** After 2 Fatal Shootings	["Federal immigration agents shot and killed **2 people** this month who were monitoring **ICE** activities", "**Hundreds** of neighbors now patrol **Minneapolis** streets after single day of training sessions", "New volunteer **Jordan** joins despite parents' concerns, highlighting community mobilization efforts"]	[{"date": "January 2017", "event": "President Trump issued Executive Order 13768, expanding the scope of immigration enforcement and prioritizing the deportation of undocumented immigrants with criminal records."}, {"date": "June 2018", "event": "The Trump administration implemented a \"zero tolerance\" policy at the U.S.-Mexico border, leading to the separation of thousands of children from their parents."}, {"date": "January 2021", "event": "President Biden rescinded several Trump-era immigration policies, including the \"zero tolerance\" policy, and initiated efforts to reform the immigration system."}, {"date": "Present Day", "event": "Following fatal shootings involving ICE agents, community members in Minneapolis are forming volunteer groups to monitor immigration enforcement activities."}]	[{"label": "Training duration", "value": "1 day"}, {"label": "Fatal shootings", "value": "2 incidents"}, {"label": "ICE monitors", "value": "2 killed"}]				Politics	📰	1	0	2026-01-31 11:20:42.68942+00	2026-01-31 11:20:42.68942+00	2026-01-31 11:20:42.59285+00	["details"]	1	Washington Post National	https://www.washingtonpost.com/nation/2026/01/31/ice-watchers-minneapolis-renee-good-alex-pretti/	https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QN7G4PEVTZOV2WZ6F3ASSTBSVY_size-normalized.JPG&w=1440	Washington Post National	99	840	{"who": "**ICE Watchers**, volunteer **Jordan**, federal agents", "why": "**ICE** agents killed **2** people monitoring their activities", "what": "**Hundreds** join street patrols after **2** killings", "when": "This month, training on **Tuesday**", "where": "**Minneapolis** streets and neighborhoods"}	[{"title": "Thousands of new ICE watchers hit the streets after two killings", "source": "Washington Post National"}]	["ice", "immigration", "minneapolis", "police shooting", "community activism", "civil rights", "law enforcement"]	FALSE	
12247	26505	**Businesses** Fear Blowback from **Saudi-UAE** Rift	["Companies operating in **Gulf region** brace for potential economic fallout from diplomatic tensions", "**Saudi Arabia** and **UAE** face growing strain over regional policies and business competition", "Trade partnerships worth **billions** at risk as firms reassess Middle East investment strategies"]	[{"date": "January 2021", "event": "Saudi Arabia imposed restrictions on imports from UAE-based companies lacking a 'certificate of origin', signaling rising economic nationalism and competition."}, {"date": "October 2022", "event": "OPEC+ decision to cut oil production, despite US objections, highlighted differing foreign policy priorities between Saudi Arabia and the UAE, straining relations."}, {"date": "June 2023", "event": "UAE withdrew from the Saudi-led military intervention in Yemen, underscoring diverging strategic interests and further complicating their alliance in the region."}]	[{"label": "Trade volume", "value": "163 billion USD"}, {"label": "Population", "value": "35 million people"}, {"label": "GDP contribution", "value": "22 percent"}]				Business	📰	1	0	2026-01-31 11:19:09.243113+00	2026-01-31 11:19:09.243113+00	2026-01-31 11:19:09.143174+00	["details"]	1	Financial Times	https://www.ft.com/content/c8bba149-8ce2-4ed7-b7a6-dd0e214f1600	https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2cfbe6b1-6c65-47dd-9f72-8c40ea1bef05.jpg?source=next-home-page&dpr=2&width=580&fit=scale-down	Financial Times	100	845	{"who": "**Businesses**, **Saudi Arabia**, **UAE**", "why": "Regional policy disputes and business competition", "what": "Diplomatic **rift** threatens regional commerce", "when": "Current tensions escalating", "where": "**Gulf region**, **Middle East**"}	[{"title": "Businesses fear blowback from Saudi-UAE rift", "source": "Financial Times"}]	["saudi arabia", "uae", "gulf region", "middle east", "international relations", "business", "trade", "geopolitics"]	FALSE	
12245	26502	**Trump** Approval Hits **44%** as Polls Show Economic Fears	["**54%** of voters believe country is worse off than before, while **70%** say economy is in bad shape", "**Fox News** poll shows **Trump's** approval at second-term low amid concerns over **health care** costs", "Voters prefer **economic** focus over foreign policy, historically signaling **midterm** losses ahead"]		[{"label": "Trump Approval", "value": "37%", "source": "Pew"}, {"label": "Republican Decline", "value": "11 points"}, {"label": "Survey Sample", "value": "8,512 adults", "source": "Pew"}]				Politics	📰	1	0	2026-01-31 11:16:51.802999+00	2026-01-31 11:16:51.802999+00	2026-01-31 11:16:51.717879+00	["details"]	1	Newsweek	https://www.newsweek.com/polls-pose-danger-donald-trump-11446805	https://assets.newsweek.com/wp-content/uploads/2026/01/GettyImages-2258483703.jpg?w=1200crop=1	Newsweek	85	830	{"who": "**Trump**, registered voters, **Fox News**", "why": "Economic anxiety and **health care** cost concerns", "what": "Approval drops to **44%**, economic concerns rise", "when": "**January 23-26** poll, current second term", "where": "**National** survey of **1,005** voters"}	[{"title": "5 New Polls Spell Danger for Donald Trump", "source": "Newsweek"}]	["donald trump", "fox news", "economic policy", "voter approval", "midterm elections", "health care", "politics", "polls"]	FALSE	
12242	26500	**ESA** Launches **Draco** Mission to Study Spacecraft Reentry	["**European Space Agency** greenlights mission to deliberately crash spacecraft into **Earth's atmosphere**", "**Draco spacecraft** will measure temperatures and material reactions during fiery atmospheric **reentry**", "Data supports **Zero Debris** initiative to build safer satellites that burn up completely by **2030**"]		[{"unit": "kilograms", "label": "Satellite weight", "value": "150 kg"}, {"unit": "centimeters", "label": "Capsule diameter", "value": "40 cm"}, {"unit": "minutes", "label": "Data window", "value": "20 minutes"}]				Science	📰	1	0	2026-01-31 11:07:29.30109+00	2026-01-31 11:07:29.30109+00	2026-01-31 11:07:29.219959+00	["details"]	1	Space.com	https://www.space.com/space-exploration/satellites/what-actually-happens-to-a-spacecraft-during-its-fiery-last-moments-heres-why-esa-wants-to-find-out	https://cdn.mos.cms.futurecdn.net/iSwxvMQZESz2HpCrVn6tpY-1280-80.jpg	Space.com	69	860	{"who": "**European Space Agency**, **Holger Krag**", "why": "**Zero Debris** approach and safer satellite design", "what": "**Draco** spacecraft deliberate atmospheric reentry mission", "when": "Mission approved, targeting **2030** goals", "where": "**Earth's atmosphere**, upper **stratosphere**"}	[{"title": "What actually happens to a spacecraft during its fiery last moments? Here's why ESA wants to find out", "source": "Space.com"}]	["european space agency", "esa", "draco spacecraft", "spacecraft reentry", "zero debris", "space debris", "space exploration", "aerospace"]	FALSE	
12241	26499	**Webb Telescope** Solves **Blue Straggler** Vampire Mystery	["**James Webb** analyzes **3,400** blue straggler stars in **48** galactic clusters to crack **70-year** puzzle", "Ancient stars stay young by siphoning gas from binary partners like **stellar vampires** in space", "Discovery reveals how stars appear blue and bright despite being nearly as **old as universe** itself"]		[{"label": "Webb primary mirror", "value": "6.5 meters"}, {"label": "Globular cluster stars", "value": "1 million"}, {"label": "Webb cost", "value": "$10 billion"}]				Science	📰	1	0	2026-01-31 11:07:07.799684+00	2026-01-31 11:07:07.799684+00	2026-01-31 11:07:07.707726+00	["details"]	1	Live Science	https://www.livescience.com/space/astronomy/james-webb-telescope-solves-mystery-of-forever-young-vampire-stars-from-the-dawn-of-time	https://cdn.mos.cms.futurecdn.net/wu6HmfpvRvzYJNEtTJMJjC-1280-80.jpg	Live Science	69	875	{"who": "**James Webb** telescope, astronomers studying **blue stragglers**", "why": "Stars cannibalize gas from binary partners to stay bright", "what": "Solves mystery of **vampire stars** staying forever young", "when": "Study published **January 3** in **Nature Communications**", "where": "**48** galactic globular clusters in **Milky Way**"}	[{"title": "James Webb telescope solves mystery of 'forever young' vampire stars from the dawn of time", "source": "Live Science"}]	["webb telescope", "james webb", "blue straggler stars", "galactic clusters", "astronomy", "space", "stellar vampires", "stars"]	FALSE	
12240	26498	**India** Considers **Under-16** Social Media Ban	["**Three Indian states** explore restrictions affecting **12 million minors** following **Australia's** lead", "Coalition ally proposes **nationwide ban** preventing under-16s from creating or maintaining accounts", "Move could impact major platforms like **Instagram**, **Facebook**, and **X** in world's largest market"]		[{"label": "Age verification cost", "value": "$50 million"}, {"label": "Children using internet", "value": "833 million"}, {"label": "Age of digital consent", "value": "8 years old"}]				Tech	📰	1	0	2026-01-31 11:06:43.878366+00	2026-01-31 11:06:43.878366+00	2026-01-31 11:06:43.777427+00	["details"]	1	The Independent	https://www.independent.co.uk/tech/india-social-media-ban-children-youtube-instagram-b2911388.html	https://static.independent.co.uk/2026/01/31/9/07/A-13-year-old-boy-poses-at-his-home-as-he-looks-at-social-media-on-his-mobile-phone-in-Sydney.jpeg?width=1200&auto=webp&trim=0%2C0%2C0%2C0	The Independent	66	865	{"who": "**Three Indian states**, **Telugu Desam Party**", "why": "Child protection, following **Australia's** regulatory model", "what": "Considering **under-16** social media ban", "when": "Current discussions, following **Australia's** late 2023 move", "where": "**Andhra Pradesh**, **Karnataka**, **Goa**"}	[{"title": "Growing calls for under-16s ban in one of world’s largest markets for social media", "source": "The Independent"}]	["india", "social media ban", "under-16", "minors", "instagram", "facebook", "x", "social media"]	FALSE	
12239	26496	**Thames Water** Nears **£16bn** Rescue Deal with Lenders	["Britain's largest water company closes in on massive **£16bn** financial rescue package to avoid collapse", "**Thames Water** negotiates with creditors after mounting **debt crisis** threatens **15 million** customers", "Deal could prevent **nationalization** and service disruption across **London** and **Thames Valley** region"]	[{"date": "March 2023", "event": "Thames Water faced criticism for its environmental performance and high leakage rates, leading to increased regulatory scrutiny and pressure to improve infrastructure."}, {"date": "June 2023", "event": "Thames Water's financial stability came under severe pressure due to its large debt burden and rising interest rates, sparking concerns about its ability to continue operations."}, {"date": "December 2023", "event": "Ofwat, the water regulator, demanded Thames Water produce a credible plan to address its financial woes and improve its performance, threatening enforcement action if it failed."}]	[{"label": "Operational area", "value": "3,200 square miles"}, {"label": "Leakage per day", "value": "600 million liters"}, {"label": "Customers served", "value": "2.7 million in London"}]		[{"city": "Kingston upon Thames", "name": "Hogsmill Sewage Treatment Works", "type": "infrastructure", "country": "UK", "coordinates": {"lat": 51.4092, "lng": -0.2983}, "description": "One of Thames Water's key sewage treatment facilities serving the London area."}]		Business	📰	1	0	2026-01-31 11:05:50.211274+00	2026-01-31 11:05:50.211274+00	2026-01-31 11:05:50.045464+00	["details"]	1	Sky News Business	https://news.sky.com/story/thames-water-closes-in-on-16316bn-rescue-deal-with-lenders-13501323	https://e3.365dm.com/25/05/1920x1080/skynews-thames-water-thameswater_6929423.jpg?20250528094500	Sky News Business	69	885	{"who": "**Thames Water**, creditor **lenders**", "why": "Mounting **debt crisis** threatens company collapse", "what": "**£16bn** rescue deal negotiations", "when": "Current talks, **January 2024**", "where": "**UK**, **London** and **Thames Valley**"}	[{"title": "Thames Water closes in on &#163;16bn rescue deal with lenders", "source": "Sky News Business"}]	["thames water", "debt crisis", "london", "thames valley", "nationalization", "water company", "finance", "utilities"]	FALSE	
12237	26490	**Ukraine Grid** Failure Triggers **Power Outages** in Moldova	["Technical malfunction in **Ukraine's** electrical grid causes widespread blackouts across both countries", "**Chisinau** districts lose electricity while **Kyiv** metro stops and water supply halts completely", "**Russian strikes** on Ukraine's infrastructure create ongoing power restrictions for weeks across region"]						World	📰	1	0	2026-01-31 10:57:59.987797+00	2026-01-31 10:57:59.987797+00	2026-01-31 10:57:59.861573+00	[]	3	The Straits Times	https://www.straitstimes.com/world/europe/moldova-hit-by-widespread-power-cuts-amid-ukraine-grid-problems	https://cassette.sphdigital.com.sg/image/straitstimes/e96168200049a4b470f85f7c675bd402b12b493ea1d71464183c63c48037ca30	The Straits Times	79	870	{"who": "**Ukraine**, **Moldova**, energy officials", "why": "Technical failure amid ongoing **Russian** infrastructure attacks", "what": "Massive power outages from **grid malfunction**", "when": "**January 31, 2026**", "where": "**Ukraine**, **Moldova**, capitals **Kyiv** and **Chisinau**"}	[{"title": "Moldova hit by widespread power cuts amid Ukraine grid problems", "source": "The Straits Times"}, {"title": "Massive outage knocks out power across Ukraine, Moldova", "source": "Deutsche Welle"}, {"title": "Massive outage knocks out power across Ukraine, Moldova", "source": "Deutsche Welle Top Stories"}]	["ukraine", "moldova", "power outages", "electrical grid", "russian strikes", "kyiv", "chisinau", "infrastructure"]	FALSE	
